carat,cut,color,clarity,depth,table,price,radius
1.03,2,1,3,63.6,57,2855,3.19
0.74,4,7,4,62.4,57,2855,2.9
1.02,5,3,2,61.6,55,2856,3.245
0.6,5,5,6,60.8,57,2856,2.72
0.8,5,4,2,61.6,56,2856,2.985
0.97,5,5,1,60.7,56,2856,3.215
0.36,5,3,3,61.9,55,556,2.285
0.34,2,6,3,63.3,57,556,2.22
0.34,2,6,3,63.5,55,556,2.22
0.34,2,6,3,63.4,55,556,2.22
0.34,3,4,4,59.6,62,556,2.27
0.34,5,6,3,62.2,54,556,2.235
0.32,2,6,4,64.1,54,556,2.17
0.31,5,2,7,61.6,55,557,2.18
0.31,5,2,7,61.3,56,557,2.18
0.31,5,2,7,62.3,54,557,2.185
0.31,5,2,7,62.0,54,557,2.185
0.31,5,2,7,62.7,53,557,2.165
0.31,5,2,7,62.2,53,557,2.18
0.31,5,4,4,62.2,53,557,2.16
0.31,5,3,5,61.6,54,557,2.175
0.31,5,3,5,61.8,54,557,2.165
0.33,4,4,2,59.4,59,557,2.26
0.33,4,5,2,62.3,58,557,2.215
0.33,4,4,2,62.6,58,557,2.21
0.33,5,4,2,61.9,56,557,2.225
0.33,4,5,2,63.0,58,557,2.21
0.33,4,1,5,62.8,58,557,2.205
0.33,4,1,5,61.5,61,557,2.23
0.33,5,1,5,62.1,55,557,2.22
0.33,5,2,3,63.0,57,557,2.195
0.33,2,2,3,63.6,53,557,2.215
0.33,4,2,3,60.4,59,557,2.27
0.77,4,5,3,60.8,59,2856,2.96
0.77,4,5,3,61.0,58,2856,2.97
0.7,2,6,6,60.1,63,2857,2.84
0.9,3,4,2,63.1,58,2857,3.04
0.72,5,6,3,62.3,57,2857,2.88
0.9,4,2,4,61.9,59,2857,3.1
0.72,4,6,3,62.1,58,2857,2.88
0.7,5,4,6,62.1,56,2858,2.815
0.81,3,5,3,61.3,57,2858,3.01
0.81,3,5,3,61.7,57,2858,3.0
0.71,4,6,4,61.0,60,2858,2.88
0.7,4,6,4,61.4,59,2858,2.865
0.71,4,6,4,61.5,60,2858,2.88
0.71,3,6,4,63.5,59,2858,2.84
0.92,4,1,3,62.9,58,2858,3.11
0.76,5,6,3,62.7,54,2858,2.94
0.73,5,7,3,61.5,56,2858,2.92
0.71,4,7,4,60.4,62,2858,2.87
0.7,2,6,6,63.6,62,2858,2.805
0.9,1,4,2,64.5,56,2858,3.03
0.7,5,7,4,61.0,57,2859,2.88
0.7,4,7,4,62.4,56,2859,2.86
0.77,4,5,5,60.9,60,2859,2.955
0.71,5,4,5,61.5,56,2859,2.87
0.7,4,7,4,59.6,61,2859,2.9
0.83,4,6,2,59.2,60,2859,3.085
0.71,3,5,4,61.3,61,2860,2.84
0.9,3,1,2,63.6,58,2860,3.035
0.6,5,6,6,61.9,54,2860,2.705
0.71,4,7,5,62.9,57,2860,2.83
0.53,5,5,7,61.4,57,2860,2.615
0.71,4,7,3,60.7,58,2861,2.975
0.62,5,4,6,61.6,56,2861,2.725
0.62,5,4,6,61.6,56,2861,2.74
0.9,4,2,3,63.0,58,2861,3.045
0.62,1,5,8,60.1,61,2861,2.765
0.82,4,6,2,61.7,59,2861,3.005
0.66,4,7,5,61.0,58,2861,2.835
0.7,3,7,3,62.5,55,2862,2.835
0.8,3,5,3,62.6,58,2862,2.95
0.8,3,7,2,62.5,59,2862,2.94
0.79,4,5,3,62.3,54,2862,2.985
0.71,3,5,7,63.2,60,2862,2.825
0.7,5,3,4,61.1,57,2862,2.855
0.79,4,3,5,60.0,60,2862,3.035
0.7,4,6,4,59.5,59,2862,2.91
1.22,4,6,1,60.9,57,2862,3.465
0.73,4,6,4,62.5,61,2862,2.89
0.91,2,2,4,64.3,58,2863,3.025
0.71,5,7,3,60.8,56,2863,2.9
0.83,4,4,3,62.3,58,2863,3.005
0.84,4,5,2,62.3,59,2863,3.03
0.71,4,7,3,61.0,61,2863,2.91
0.71,4,7,3,59.7,59,2863,2.91
0.71,4,7,3,61.7,56,2863,2.9
0.71,5,7,3,61.7,57,2863,2.875
0.71,4,7,3,61.4,58,2863,2.895
0.71,4,7,3,60.6,58,2863,2.895
0.91,4,1,3,59.5,62,2863,3.2
0.9,4,1,4,59.8,62,2863,3.12
0.71,4,3,6,61.5,62,2863,2.87
0.71,4,6,3,59.1,61,2863,2.92
0.72,5,5,4,59.5,57,2863,2.955
0.72,4,6,3,60.9,60,2863,2.89
0.71,5,6,4,61.0,55,2863,2.895
0.81,5,6,2,60.3,57,2864,3.035
0.83,3,2,4,61.6,58,2865,3.025
0.73,4,7,3,60.8,55,2865,2.935
0.56,3,7,7,62.0,56,2866,2.625
0.56,3,7,7,61.8,55,2866,2.635
0.71,5,6,5,62.2,55,2866,2.87
0.7,5,3,7,62.3,58,2866,2.83
0.96,4,2,3,61.3,58,2866,3.195
0.71,3,3,7,62.9,57,2867,2.835
0.7,5,7,4,62.4,57,2867,2.84
0.71,5,3,7,60.4,57,2867,2.89
0.8,4,3,4,61.2,53,2867,3.025
0.82,5,5,2,62.3,56,2867,2.995
0.52,5,5,7,61.2,56,2867,2.605
0.82,5,5,2,61.7,53,2867,3.06
0.82,5,5,2,62.3,56,2867,3.01
0.82,4,5,2,59.7,57,2867,3.07
0.8,5,4,3,61.3,57,2867,2.98
0.72,5,2,5,62.4,55,2868,2.86
0.62,5,4,8,60.5,57,2868,2.76
0.79,4,6,2,61.0,58,2868,2.98
0.75,3,6,3,63.1,56,2868,2.89
1.08,4,7,1,61.9,60,2869,3.275
0.72,5,6,3,60.8,55,2869,2.885
0.62,5,4,8,61.8,56,2869,2.715
0.73,5,4,6,61.3,57,2869,2.92
0.72,5,3,6,60.9,57,2869,2.895
0.52,4,5,6,61.8,60,2870,2.58
0.83,5,6,2,62.2,57,2870,3.0
0.64,4,6,6,62.1,58,2870,2.78
0.8,5,4,3,62.5,57,2870,2.97
0.74,5,3,3,62.1,56,2870,2.885
0.72,5,5,3,61.5,56,2870,2.86
0.82,5,3,4,59.5,57,2870,3.06
0.73,4,6,5,61.3,59,2870,2.905
1.04,4,2,1,61.6,61,2870,3.235
0.73,3,6,3,61.3,58,2871,2.88
0.73,2,6,3,63.6,57,2871,2.85
0.9,4,1,3,62.8,59,2871,3.065
0.75,5,2,3,61.8,55,2871,2.915
0.79,5,4,3,62.6,55,2871,2.955
0.7,2,7,3,62.5,56,2872,2.795
0.75,3,7,3,60.7,55,2872,2.935
1.02,5,2,1,61.7,56,2872,3.22
0.7,3,4,2,59.0,62,2872,2.895
0.7,5,7,3,61.8,56,2872,2.815
0.7,5,7,3,61.4,54,2872,2.855
0.7,5,7,3,60.7,56,2872,2.86
0.7,3,7,3,60.2,60,2872,2.875
0.74,5,6,3,62.3,58,2872,2.87
0.76,3,5,4,62.0,58,2873,2.9
0.77,3,6,3,63.2,58,2873,2.9
0.76,5,6,2,62.8,56,2873,2.89
1.0,5,2,2,61.7,56,2873,3.225
0.9,4,1,3,61.8,58,2873,3.08
0.9,2,1,3,64.0,61,2873,3.0
0.9,4,1,3,60.9,61,2873,3.13
0.78,4,5,4,62.6,58,2874,2.955
0.71,4,7,4,61.2,59,2874,2.845
0.7,4,5,5,59.0,59,2874,2.895
0.7,4,5,5,60.8,62,2874,2.855
0.7,4,4,6,61.8,58,2874,2.835
0.7,5,5,5,61.0,55,2874,2.885
0.7,5,5,5,61.6,55,2874,2.875
0.7,5,5,5,62.4,56,2874,2.845
0.7,4,4,6,62.9,59,2874,2.84
0.77,5,3,3,62.4,56,2875,2.92
0.73,4,6,5,62.6,60,2876,2.84
0.79,4,6,4,60.6,53,2876,3.02
0.72,3,3,5,62.2,54,2877,2.87
0.71,5,6,5,62.4,56,2877,2.875
0.74,5,4,4,62.3,55,2877,2.9
0.7,2,3,7,62.7,56,2877,2.8
0.7,2,5,5,59.1,62,2877,2.91
0.79,3,5,3,62.8,59,2878,2.93
0.79,3,5,3,62.7,60,2878,2.91
0.79,3,7,2,59.7,58,2878,3.0
0.71,5,2,4,61.5,55,2878,2.88
0.79,5,5,3,62.8,56,2878,2.94
0.73,3,5,3,61.4,56,2879,2.905
0.63,4,6,8,60.3,62,2879,2.775
0.7,4,5,5,60.4,60,2879,2.865
0.71,4,5,5,62.7,58,2879,2.855
0.84,5,4,2,61.0,56,2879,3.065
0.84,5,4,2,62.3,55,2879,3.04
1.02,5,1,2,60.3,54,2879,3.265
0.72,5,5,5,62.0,56,2879,2.88
0.74,3,7,3,63.9,57,2880,2.86
0.7,5,3,7,62.0,55,2881,2.87
0.71,3,6,4,60.0,59,2881,2.92
1.05,4,3,1,62.0,59,2881,3.25
0.7,3,3,8,62.8,56,2882,2.81
0.54,5,5,7,61.8,56,2882,2.615
0.73,4,5,4,59.9,58,2882,2.935
0.72,5,7,3,61.8,56,2883,2.875
0.84,3,5,3,63.8,57,2885,2.975
1.01,4,2,3,62.7,60,2885,3.18
0.77,5,7,2,61.5,55,2885,2.95
0.73,5,6,3,61.4,56,2886,2.895
0.72,5,6,3,62.7,55,2886,2.82
0.71,3,7,3,62.4,54,2887,2.855
0.7,4,6,5,62.6,59,2887,2.83
0.79,5,2,5,61.7,59,2888,2.965
0.72,3,4,6,62.5,58,2889,2.84
0.7,3,6,4,63.5,54,2889,2.81
0.7,3,5,5,62.2,58,2889,2.82
0.9,2,3,2,63.5,58,2889,3.045
0.71,3,5,5,62.8,56,2889,2.845
0.5,5,6,6,62.2,54,2889,2.54
0.5,5,6,6,62.2,54,2889,2.545
0.74,5,5,3,61.2,56,2889,2.915
0.77,4,5,4,61.8,56,2889,2.97
0.77,4,6,3,59.8,61,2889,2.995
0.8,5,5,3,61.5,54,2890,3.035
0.8,5,5,3,62.4,57,2890,2.95
0.8,4,5,3,61.5,60,2890,2.985
0.8,2,5,3,63.8,59,2890,2.935
0.66,5,4,7,61.5,56,2890,2.805
0.71,3,6,4,61.2,58,2891,2.855
0.71,5,5,4,61.2,56,2891,2.865
0.71,5,6,4,61.6,56,2891,2.87
0.71,5,6,4,62.7,56,2891,2.855
0.72,5,7,3,61.1,56,2891,2.89
0.71,2,7,4,62.3,61,2891,2.85
0.86,5,3,2,61.8,55,2892,3.06
0.71,3,5,5,62.6,55,2893,2.83
0.82,3,4,2,62.5,56,2893,2.995
0.71,5,4,6,61.5,57,2893,2.865
0.75,5,5,4,62.5,57,2893,2.89
0.7,3,3,7,59.2,60,2893,2.935
0.8,5,4,2,62.5,55,2893,2.945
0.82,2,4,2,59.9,62,2893,3.01
0.82,3,4,3,63.4,55,2893,3.0
0.82,4,4,3,59.9,59,2893,3.045
0.81,3,6,2,62.4,57,2894,2.955
0.81,5,4,2,62.2,57,2894,2.98
0.76,5,5,3,61.4,56,2894,2.94
0.71,3,4,4,60.9,56,2895,2.875
0.7,3,5,5,61.8,59,2895,2.83
0.7,5,4,6,62.1,53,2895,2.855
0.74,3,4,5,59.8,58,2896,2.925
0.77,3,4,4,61.3,60,2896,2.905
0.53,5,5,7,61.6,56,2896,2.59
0.79,5,7,3,61.5,56,2896,2.955
0.73,5,6,2,61.5,55,2896,2.91
0.77,5,7,2,62.1,56,2896,2.915
0.77,4,6,3,60.9,58,2896,2.97
1.01,3,2,1,63.1,57,2896,3.195
1.01,5,2,1,61.5,57,2896,3.23
0.6,3,7,6,60.6,57,2897,2.74
0.76,4,6,3,61.1,58,2897,2.955
0.54,5,7,6,61.4,52,2897,2.65
0.72,5,6,3,62.5,55,2897,2.845
0.72,2,5,5,59.4,61,2897,2.91
0.74,4,7,4,61.8,58,2897,2.905
1.12,4,1,2,60.6,59,2898,3.34
0.75,5,7,3,62.3,55,2898,2.915
0.77,5,7,3,62.6,57,2898,2.96
0.79,5,4,3,61.1,57,2898,2.99
0.79,5,4,3,62.3,57,2898,2.95
0.7,2,4,7,59.9,61,2899,2.875
0.7,3,5,3,61.9,58,2900,2.855
0.72,4,7,5,62.7,58,2900,2.84
0.8,4,5,3,62.7,58,2901,2.955
0.81,5,6,2,63.0,56,2901,2.975
0.81,4,6,2,62.5,59,2901,2.985
0.74,5,6,4,61.9,57,2901,2.905
0.73,4,6,4,62.0,60,2902,2.88
0.73,5,6,4,61.4,55,2902,2.91
0.75,5,4,3,61.6,55,2902,2.91
0.71,1,6,4,64.6,59,2902,2.81
0.71,4,6,4,59.6,60,2902,2.925
0.75,4,7,3,62.8,60,2903,2.89
0.75,5,7,3,62.3,57,2903,2.915
0.72,5,7,3,61.9,55,2903,2.89
0.72,4,7,3,61.4,59,2903,2.895
0.72,4,6,4,61.1,59,2903,2.9
0.79,3,5,3,63.0,54,2904,2.955
0.79,3,7,2,62.8,57,2904,2.925
0.62,5,6,6,62.0,56,2904,2.74
0.7,3,4,6,59.3,62,2905,2.89
0.7,3,4,6,63.4,59,2905,2.81
0.7,3,4,6,63.3,59,2905,2.795
0.71,3,4,4,62.1,58,2905,2.825
0.86,3,2,5,61.2,58,2905,3.05
0.53,5,7,7,62.5,54,2905,2.58
0.91,3,1,3,63.5,58,2905,3.085
0.95,2,2,2,63.8,57,2905,3.115
0.91,4,1,3,62.8,59,2905,3.095
0.74,3,7,4,62.4,57,2906,2.87
0.8,5,2,5,62.2,58,2906,2.96
0.74,2,6,3,62.8,61,2906,2.87
0.61,5,6,6,62.4,53,2907,2.71
0.61,5,6,6,62.4,53,2907,2.71
0.61,5,6,6,62.1,54,2907,2.715
0.72,5,3,7,62.8,57,2907,2.84
0.7,5,5,4,62.3,53,2907,2.845
0.71,5,5,5,61.9,56,2907,2.85
0.79,5,4,3,60.3,60,2907,2.99
0.72,5,6,3,62.6,56,2907,2.85
0.33,5,4,2,62.9,55,557,2.23
0.39,5,3,2,61.5,57,558,2.33
0.32,5,7,3,61.3,55,558,2.205
0.31,4,2,4,60.8,58,558,2.185
0.31,4,2,4,59.8,60,558,2.21
0.31,3,2,4,63.2,55,558,2.2
0.31,4,2,4,62.3,57,558,2.175
0.31,4,3,3,62.7,58,558,2.17
0.31,5,6,2,61.7,56,558,2.2
0.31,5,6,2,60.1,57,558,2.22
0.31,5,6,2,61.3,55,558,2.185
0.31,4,2,4,60.8,60,558,2.21
0.31,5,2,4,59.9,57,558,2.2
0.31,4,2,4,59.9,60,558,2.22
0.31,4,2,4,61.1,58,558,2.19
0.31,4,2,4,60.7,61,558,2.17
0.31,3,2,4,63.1,54,558,2.17
0.31,4,2,4,62.3,60,558,2.16
0.31,4,3,3,61.7,59,558,2.195
0.31,4,3,3,61.0,61,558,2.195
0.31,2,3,3,63.6,57,558,2.155
0.31,4,3,3,62.4,57,558,2.175
0.31,4,3,3,62.8,58,558,2.16
0.31,5,3,3,62.9,56,558,2.155
0.31,4,6,2,60.9,60,558,2.19
0.82,3,3,3,63.6,56,2908,2.95
0.73,5,2,5,61.5,55,2908,2.9
0.7,4,7,4,61.0,60,2909,2.875
0.7,4,7,4,60.9,57,2909,2.855
0.71,5,3,5,61.2,56,2909,2.88
0.71,5,3,5,61.9,56,2909,2.85
0.9,5,2,2,61.9,57,2909,3.095
0.71,3,7,5,62.9,57,2910,2.8
0.59,5,6,6,61.1,57,2911,2.695
0.71,5,4,4,60.6,56,2911,2.88
0.77,2,5,4,60.3,61,2911,2.945
0.73,2,6,4,64.2,54,2912,2.84
0.73,2,6,4,63.2,56,2912,2.875
0.8,4,6,3,61.2,60,2912,2.985
0.7,3,7,4,60.7,60,2913,2.86
0.71,4,7,3,61.4,58,2913,2.875
0.71,4,4,2,60.8,59,2913,2.85
0.71,4,7,3,60.6,58,2913,2.885
0.71,3,7,3,61.7,56,2913,2.84
0.71,5,7,3,61.7,57,2913,2.85
0.71,4,7,3,59.7,59,2913,2.9
0.91,4,2,2,62.0,59,2913,3.09
0.83,4,6,3,62.2,59,2913,3.025
0.85,5,4,2,62.0,57,2913,3.05
0.8,3,5,3,63.5,55,2914,2.93
0.73,5,6,3,61.4,58,2914,2.88
0.83,3,2,4,62.0,55,2915,3.015
0.77,3,4,3,63.6,57,2915,2.895
0.8,3,4,2,62.0,55,2915,2.97
0.71,5,5,4,62.2,56,2915,2.87
0.73,3,3,5,60.8,57,2916,2.9
0.93,5,2,3,62.0,57,2917,3.11
0.74,4,5,5,62.5,60,2917,2.89
0.7,5,6,4,62.5,58,2917,2.815
0.71,5,5,4,61.2,56,2917,2.885
0.71,3,5,4,59.5,58,2918,2.91
0.8,3,3,4,61.2,53,2918,2.99
0.71,5,3,7,62.1,54,2918,2.85
0.72,5,2,4,61.8,55,2918,2.875
0.83,3,7,2,63.1,57,2918,2.975
0.72,3,4,5,60.5,57,2919,2.9
0.8,3,3,3,62.5,56,2919,2.96
0.73,4,4,6,62.2,56,2919,2.895
0.7,2,5,5,63.8,58,2919,2.805
0.73,5,3,5,61.9,55,2919,2.895
0.73,5,4,6,61.9,55,2919,2.915
0.71,4,6,5,59.7,57,2920,2.935
0.72,5,5,3,61.0,55,2920,2.89
0.71,4,5,5,59.1,59,2920,2.94
0.71,5,5,5,62.6,55,2920,2.855
0.74,3,3,6,60.5,60,2921,2.895
0.71,3,6,4,59.9,59,2921,2.885
0.71,3,6,4,60.7,60,2921,2.875
0.71,3,7,3,60.1,60,2921,2.88
0.65,5,5,6,61.3,56,2921,2.79
0.71,3,6,4,63.7,58,2922,2.8
0.71,3,6,4,63.3,59,2922,2.81
0.68,3,5,5,59.7,57,2922,2.895
0.53,5,5,7,61.6,56,2922,2.62
0.77,5,7,2,60.6,56,2922,2.975
0.72,3,6,4,63.0,57,2923,2.845
0.72,3,6,4,63.2,58,2923,2.835
0.7,3,6,3,61.8,59,2923,2.815
0.75,3,6,3,62.3,58,2923,2.89
0.75,3,6,3,61.5,58,2923,2.91
0.87,5,3,3,62.5,57,2923,3.065
0.71,5,6,5,62.4,54,2923,2.855
0.77,5,7,2,60.2,56,2923,2.99
0.78,5,5,3,61.1,56,2923,2.97
0.7,5,2,5,61.5,56,2924,2.855
0.7,3,5,5,64.5,58,2925,2.775
0.51,3,6,8,63.3,58,2925,2.515
0.71,5,2,8,61.5,56,2925,2.87
1.02,5,2,1,61.7,56,2925,3.245
1.2,4,2,1,60.5,58,2925,3.45
0.81,2,7,2,63.6,55,2926,2.955
0.81,4,5,3,61.2,56,2926,3.015
0.81,4,5,3,61.3,60,2926,3.0
0.77,3,3,5,63.3,57,2927,2.895
0.8,5,2,3,59.4,58,2927,3.035
0.9,4,3,2,59.5,60,2927,3.16
0.7,3,5,4,61.3,54,2928,2.86
0.7,3,7,4,60.8,59,2928,2.835
0.74,3,6,3,61.0,58,2929,2.91
0.8,3,4,4,61.1,57,2929,3.005
0.7,5,4,4,61.8,57,2929,2.84
0.7,5,6,3,60.1,57,2929,2.89
0.71,3,6,4,61.3,60,2930,2.87
0.7,4,6,5,60.3,58,2930,2.85
0.7,5,6,5,62.3,54,2930,2.835
0.71,5,5,4,62.3,57,2930,2.845
0.71,5,4,5,62.7,57,2930,2.845
0.71,5,4,5,62.6,57,2930,2.835
0.71,5,4,7,61.7,57,2930,2.875
0.7,3,4,6,60.8,57,2931,2.86
0.72,3,5,4,63.3,57,2931,2.845
0.72,5,5,4,61.8,59,2931,2.855
0.7,4,4,7,62.0,61,2932,2.855
0.7,4,5,6,61.0,57,2932,2.9
0.7,3,5,6,63.2,58,2932,2.83
0.72,3,4,6,62.2,57,2933,2.835
0.59,3,7,6,60.6,59,2933,2.72
0.73,4,5,4,59.9,58,2933,2.92
0.75,5,5,4,62.3,57,2933,2.905
0.71,5,7,2,62.0,54,2934,2.885
0.91,4,3,3,60.2,52,2935,3.135
0.8,4,3,5,62.0,60,2935,2.96
0.7,3,4,6,61.8,60,2936,2.815
0.81,3,3,3,60.2,58,2936,3.03
0.74,5,5,4,60.5,59,2936,2.905
0.7,5,7,2,62.6,54,2936,2.845
0.82,5,6,2,62.1,56,2937,3.005
0.76,4,4,5,59.6,57,2937,3.005
0.95,4,4,2,58.8,60,2937,3.175
0.71,3,3,7,62.7,57,2938,2.83
0.71,3,3,7,62.7,59,2938,2.825
0.81,5,6,2,60.2,57,2938,3.05
0.73,3,5,4,62.7,58,2939,2.865
0.73,3,4,5,60.7,57,2939,2.88
0.83,3,5,2,61.9,56,2939,2.995
0.77,4,7,3,59.5,60,2939,3.005
0.8,5,6,2,60.8,56,2939,3.01
0.73,5,5,4,62.7,58,2939,2.86
0.72,5,6,2,62.4,57,2939,2.855
0.75,5,4,4,60.6,55,2939,2.965
0.8,4,6,2,59.9,58,2939,3.015
0.81,5,2,4,61.8,56,2939,3.01
0.82,4,3,4,62.6,59,2939,2.995
0.7,2,5,6,63.1,57,2940,2.795
1.24,3,1,1,61.9,55,2940,3.425
0.7,3,5,6,62.6,59,2940,2.8
0.7,5,5,5,61.2,54,2940,2.96
0.75,5,6,4,61.6,57,2940,2.92
0.7,5,6,4,61.5,56,2940,2.865
0.79,3,6,2,59.2,59,2941,3.02
0.8,2,5,3,63.8,59,2941,2.915
0.81,3,5,2,62.7,58,2942,2.96
0.71,4,5,5,61.1,58,2942,2.88
0.7,5,5,4,60.8,56,2942,2.89
0.76,4,7,3,61.6,59,2942,2.92
0.73,5,7,3,61.4,56,2943,2.91
0.72,5,5,4,62.0,56,2943,2.885
0.74,3,3,6,61.3,58,2944,2.9
0.79,5,4,3,61.6,55,2944,2.98
0.57,3,7,7,60.4,57,2945,2.695
0.79,3,3,4,61.5,55,2945,2.945
0.78,3,7,3,62.4,58,2945,2.93
0.71,3,6,5,63.3,59,2946,2.82
0.71,3,6,5,62.7,57,2946,2.845
0.72,5,3,7,62.2,56,2946,2.86
0.72,5,3,7,62.5,57,2946,2.85
0.77,5,2,3,61.5,56,2946,2.95
0.79,5,6,3,62.3,55,2946,2.95
0.78,3,3,5,61.7,56,2947,2.96
0.76,5,6,5,62.1,57,2947,2.91
0.73,4,7,4,60.9,59,2947,2.91
0.7,5,3,7,61.2,57,2947,2.845
0.7,5,3,7,60.5,58,2947,2.88
0.74,5,2,5,62.0,56,2947,2.895
0.74,5,2,5,61.1,57,2947,2.915
0.73,5,7,3,61.2,57,2947,2.895
0.82,2,3,4,62.4,54,2947,2.985
0.9,4,2,3,60.9,56,2947,3.13
0.73,5,4,5,61.7,55,2948,2.9
0.7,5,6,3,62.0,56,2948,2.84
0.9,4,2,2,62.5,58,2948,3.075
0.9,4,2,2,60.6,60,2948,3.14
0.9,5,2,2,62.0,56,2948,3.1
0.72,3,6,4,63.0,56,2949,2.83
0.76,5,6,3,61.7,57,2949,2.92
0.77,5,7,3,62.6,57,2949,2.905
0.72,5,3,5,62.3,55,2949,2.86
0.81,3,2,5,62.7,58,2950,2.95
0.71,5,4,5,62.4,57,2950,2.84
0.71,4,7,4,62.1,60,2950,2.86
0.54,5,5,7,61.6,55,2951,2.635
0.72,3,7,5,62.7,58,2951,2.825
0.81,5,3,3,62.3,58,2951,2.975
0.73,5,5,3,61.6,55,2951,2.885
0.72,5,6,3,61.0,56,2951,2.92
0.7,3,6,4,62.4,58,2952,2.83
0.7,3,6,4,63.4,59,2952,2.815
0.7,3,6,4,61.8,59,2952,2.815
0.7,3,6,5,61.3,60,2952,2.84
0.72,5,4,4,61.5,55,2952,2.88
0.72,5,4,4,61.4,55,2952,2.88
0.7,5,6,4,61.9,58,2952,2.85
0.7,5,6,4,62.6,57,2952,2.815
0.7,5,6,4,62.1,55,2952,2.855
0.74,5,2,8,62.1,53,2952,2.895
0.7,2,6,5,61.0,61,2952,2.845
0.8,3,3,4,59.1,59,2953,3.01
0.79,4,5,4,63.0,59,2953,2.92
0.75,2,5,5,64.4,59,2953,2.835
0.71,3,6,4,59.6,60,2954,2.9
0.72,5,7,3,61.9,55,2954,2.875
0.72,4,6,4,61.1,59,2954,2.875
0.72,4,7,3,61.4,59,2954,2.855
0.75,5,7,3,62.3,57,2954,2.9
0.82,3,7,3,63.1,58,2954,2.985
0.76,5,4,4,61.7,54,2954,2.94
0.89,4,2,5,62.2,62,2955,3.07
0.7,3,5,4,62.4,57,2956,2.835
0.74,3,3,5,61.4,56,2956,2.905
0.74,3,3,5,62.3,56,2956,2.875
0.95,2,2,2,63.8,57,2956,3.065
0.91,3,1,3,62.8,59,2956,3.07
0.7,5,5,4,60.8,57,2956,2.875
0.7,4,7,5,60.4,58,2956,2.89
0.72,5,5,4,62.6,56,2956,2.875
0.72,5,5,4,62.2,56,2956,2.875
0.72,5,3,7,62.0,55,2958,2.87
0.79,5,2,5,62.2,57,2958,2.945
0.56,3,7,7,60.1,58,2959,2.68
0.7,3,5,5,60.1,58,2959,2.865
0.79,4,4,4,62.3,58,2959,2.96
0.82,5,2,3,61.8,55,2959,3.0
0.71,3,3,6,61.8,56,2960,2.85
0.7,3,7,4,63.0,56,2960,2.805
0.7,2,7,4,63.4,57,2960,2.8
0.7,5,7,4,61.3,57,2960,2.86
0.76,5,5,4,62.6,56,2960,2.91
0.72,5,4,4,61.3,56,2960,2.885
0.64,5,4,8,61.7,58,2960,2.76
0.71,2,5,6,58.9,61,2960,2.9
0.74,5,4,5,61.8,55,2960,2.925
0.77,3,3,5,62.8,58,2961,2.875
0.74,5,3,6,61.2,57,2961,2.895
0.72,4,6,5,61.5,60,2961,2.895
0.73,4,5,5,61.9,56,2961,2.905
0.73,4,5,5,62.7,56,2961,2.875
0.63,5,5,6,62.3,56,2961,2.74
0.72,5,3,5,61.1,57,2961,2.9
0.76,5,6,3,60.6,57,2961,2.955
0.71,4,5,5,62.1,53,2961,2.885
0.75,4,3,5,61.9,61,2961,2.925
0.96,4,6,2,60.4,56,2961,3.16
0.63,5,7,6,62.6,56,2962,2.735
0.72,5,6,4,62.0,56,2962,2.865
0.71,5,4,5,62.2,56,2962,2.845
0.82,4,5,3,62.4,56,2962,3.005
0.71,5,6,5,62.1,53,2963,2.88
0.71,3,6,4,62.9,57,2964,2.84
0.71,3,6,3,62.9,55,2964,2.82
0.71,3,7,3,59.4,59,2964,2.89
0.7,2,6,5,63.6,58,2964,2.805
0.7,1,6,5,64.5,57,2964,2.795
0.75,5,6,3,61.7,56,2964,2.92
0.9,2,5,2,64.2,62,2964,3.04
0.9,4,1,5,62.1,62,2964,3.06
1.05,4,6,1,61.4,58,2964,3.265
0.9,1,1,5,64.6,58,2964,3.06
0.71,5,2,5,61.8,56,2965,2.84
0.71,5,2,5,61.6,56,2965,2.855
0.71,5,2,5,61.3,57,2965,2.865
0.71,5,2,5,61.5,56,2965,2.86
0.7,5,4,3,61.7,55,2965,2.85
0.7,5,4,3,60.9,56,2965,2.865
0.73,3,4,4,62.1,59,2966,2.84
0.85,3,6,2,63.1,58,2966,3.01
0.7,5,2,7,61.8,56,2966,2.845
0.75,5,5,3,61.2,55,2966,2.935
0.82,5,5,2,60.9,57,2966,3.03
0.7,3,6,5,61.3,56,2967,2.84
0.7,3,6,5,61.5,56,2967,2.845
0.86,3,4,2,62.6,56,2967,3.005
0.79,5,3,4,62.0,56,2967,2.955
0.31,4,6,2,60.8,61,558,2.215
0.31,4,6,2,61.2,61,558,2.185
0.31,5,4,2,61.4,55,558,2.195
0.3,3,3,6,62.0,56,559,2.14
0.31,3,4,4,62.6,56,559,2.165
0.31,3,4,4,61.4,55,559,2.19
0.31,3,4,4,60.9,57,559,2.185
0.32,5,6,3,61.9,55,559,2.2
0.32,5,6,3,61.0,56,559,2.205
0.32,5,4,5,62.3,55,559,2.195
0.32,5,4,5,61.8,55,559,2.21
0.32,5,4,4,61.6,54,560,2.2
0.36,5,5,3,61.6,56,560,2.285
0.41,5,2,3,61.7,55,561,2.385
0.32,4,3,5,60.2,58,561,2.215
0.32,5,3,5,61.5,57,561,2.2
0.75,3,6,3,60.2,60,2968,2.945
0.92,4,3,3,59.2,60,2968,3.2
1.06,4,2,2,61.5,57,2968,3.285
0.9,5,4,2,62.4,57,2968,3.08
